header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hof van Pampus 15,2134 AE Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42530452-hof-van-pampus-15/?navigateSource=resultlist,20220128_063150,"€ 615,000 kosten koper","€ 5,395    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 290 per month,2 months,Sold under reservation,Available in consultation,€ 290.00 per month,Galleried apartment (apartment),Resale property,2016,Partly furnished with carpets and curtains,Living area114 m²Exterior space attached to the building22 m²External storage space6 m²,114 m²,22 m²,6 m²,374 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,"Elevator, mechanical ventilation, TV via cable and solar panels",A+        What does this mean?,Completely insulated,Complete floor heating,Electrical boiler,Full ownership,Full ownership,Full ownership,Freestanding location and unobstructed surrounding view,Balcony present,Storage box,Underground parking and parking place,Parking on private property,Yes,Yes,Yes (€ 290.00 per month),Yes,Yes,Yes,no
