header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester van Fenemaplein 2 305,2042 TA Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/appartement-42684096-burgemeester-van-fenemaplein-2-305/?navigateSource=resultlist,20220130_163623,"€ 350,000 kosten koper","€ 7,447    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 370 per month,"January 28, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area47 m²Exterior space attached to the building13 m²External storage space4 m²,47 m²,13 m²,4 m²,154 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Air conditioning, outdoor awning, sliding door and TV via cable",D        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Municipal ownership encumbered with long-term leaset,Municipal ownership encumbered with long-term leaset,Municipal ownership encumbered with long-term leaset,Alongside water and unobstructed surrounding view,Storage box,Parking on gated property,Yes,Yes,Yes,Yes,Yes,Yes,no
