header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dulcie Septemberpad 20,1093 NK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42501724-dulcie-septemberpad-20/?navigateSource=resultlist,20220130_205500,"€ 800,000 kosten koper","€ 6,400    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2018,Living area125 m²Exterior space attached to the building23 m²External storage space6 m²,125 m²,23 m²,6 m²,414 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,1st floor,A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Alongside a quiet road and in residential district,Roof terrace present,Built-in,Parking place,Paid parking and parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
