header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Twee-onder-één-kap type B (Bouwnr. 6b),4697 RL Sint-Annaland        ,https://www.funda.nl/en/koop/sint-annaland/huis-88991767-twee-onder-een-kap-type-b-bouwnr-6b/?navigateSource=resultlist,20220129_012139,Price on request,2 months,Available,Available in consultation,"Single-family home, double house (dyke house)",New property,2022,Shed roof,Living area129 m²Other space inside the building30 m²Exterior space attached to the building22 m²,129 m²,30 m²,22 m²,638 m²,630 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a basement,Mechanical ventilation and solar panels,A        What does this mean?,Completely insulated,Heat pump,Electrical boiler,638 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district","Back garden, front garden and side garden",Balcony present,Carport and built-in,1 car,Electrical door and electricity,Completely insulated,Parking on private property and public parking,no
