header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graaf Lodewijklaan 93,3818 DR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42543009-graaf-lodewijklaan-93/?navigateSource=resultlist,20220129_025353,"€ 290,000 kosten koper","€ 3,766    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 173 per month,7 weeks,Sold under reservation,Available in consultation,€ 173.05 per month,Apartment with shared street entrance (apartment),Resale property,1984,Living area77 m²Exterior space attached to the building7 m²External storage space5 m²,77 m²,7 m²,5 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,2nd floor,Optical fibre and passive ventilation system,D        What does this mean?,Roof insulation and double glazing,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Storage box,Resident's parking permits,Yes,Yes,Yes (€ 173.05 per month),Yes,Yes,Yes,no
