header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grevelingenstraat 3 II,1078 KM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683258-grevelingenstraat-3-ii/?navigateSource=resultlist,20220130_152752,"€ 1,000,000 kosten koper","€ 7,812    The asking price per m² (€ 1,000,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 200.00 per month,Upstairs apartment (apartment),Resale property,1928,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building25 m²,128 m²,25 m²,439 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 showers,2 stories,3rd floor,"Air conditioning, smart home, mechanical ventilation and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease (end date of long-term lease:  16-04-2053),€ 955 per year,Alongside a quiet road and in residential district,Sun terrace,24 m² (6 meter deep and 4 meter broad),Located at the south,Roof terrace present and balcony present,Built-in,Electricity and running water,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
