header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maïsveld 32,5236 VC Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88059489-maisveld-32/?navigateSource=resultlist,20220129_032525,"€ 389,000 kosten koper","€ 4,052    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2000,Gable roof covered with asphalt roofing,Living area96 m²External storage space12 m²,96 m²,12 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Built-in,Underground parking,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
