header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anton de Haenstraat 120,2563 BV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42537729-anton-de-haenstraat-120/?navigateSource=resultlist,20220131_230415,"€ 349,000 kosten koper","€ 3,793    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area92 m²Other space inside the building3 m²Exterior space attached to the building8 m²External storage space7 m²,92 m²,3 m²,8 m²,7 m²,396 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,Flue and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2007, in ownership)",Full ownership,In residential district and freestanding location,Back garden,"48 m² (13,31 meter deep and 3,57 meter broad)",Located at the southwest,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
