header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Drafbaan 6,2632 GB Nootdorp        ,https://www.funda.nl/en/koop/nootdorp/appartement-42661771-drafbaan-6/?navigateSource=resultlist,20220129_081346,"€ 300,000 kosten koper","€ 4,286    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,2003,Combination roof covered with roof tiles,Living area70 m²Exterior space attached to the building38 m²External storage space4 m²,70 m²,38 m²,4 m²,305 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,1st floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view",Sun terrace,"37 m² (9,37 meter deep and 4 meter broad)",Located at the southwest,French balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
