header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leopoldstraat 21 B,3031 SV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88900770-leopoldstraat-21-b/?navigateSource=resultlist,20220126_005207,"€ 275,000 kosten koper","€ 4,583    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 92.00 per month,Residential property with shared street entrance (apartment),Resale property,1941,Gable roof covered with roof tiles,Living area60 m²Exterior space attached to the building2 m²External storage space16 m²,60 m²,2 m²,16 m²,209 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Mechanical ventilation,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2007, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 92.00 per month),Yes,Yes,Yes,no
