header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Bleijenbeek 6,1083 AH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42677267-bleijenbeek-6/?navigateSource=resultlist,20220129_104903,"€ 735,000 kosten koper","€ 5,000    The asking price per m² (€ 735,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Desirable residence/villa, row house (drive-in residential property)",Resale property,1960-1970,Flat roof,Living area147 m²Exterior space attached to the building19 m²,147 m²,19 m²,108 m²,515 m³,7 rooms (6 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,Solar panels,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",108 m²,Municipal long-term lease (end date of long-term lease:  10-01-2035),€ 240 per year with option to purchase,Alongside a quiet road and in residential district,Back garden,50 m² (10 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Balcony present,Built-in,Not yet present but possible,Parking on private property,no
