header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Apeldoornselaan 324,2573 LZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88012474-apeldoornselaan-324/?navigateSource=resultlist,20220131_230932,"€ 290,000 kosten koper","€ 3,222    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 320,000 kosten koper",6 weeks,Available,Available in consultation,€ 110.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1930,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building3 m²,90 m²,3 m²,255 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,1st floor,G        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Kombi compact HR 22/ (gas-fired combination boiler from 2004, in ownership)",Use and occupancy,In residential district,Balcony present,Paid parking and resident's parking permits,No,Yes,No,No,No,Yes,no
