header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Snellemanstraat 31 B,3035 WK Rotterdam        Oude Noorden,https://www.funda.nl/en/koop/rotterdam/appartement-42510727-snellemanstraat-31-b/?navigateSource=resultlist,20220126_004151,9 november 2021,18 januari 2022,2 maanden,no
