header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Hendrik Soeteboomstraat 35,1035 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88922945-hendrik-soeteboomstraat-35/?navigateSource=resultlist,20220127_231202,"€ 895,000 kosten koper","€ 5,888    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1916,Gable roof covered with roof tiles,Living area152 m²Other space inside the building16 m²,152 m²,16 m²,348 m²,685 m³,5 rooms (4 bedrooms),2 stories,Alarm installation and outdoor awning,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",348 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,250 m² (25 meter deep and 10 meter broad),Located at the west accessible via the rear,Attached brick garage and parking place,1 car,"Electrical door, electricity and running water",Roof insulation and insulated walls,Public parking,no
