header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lobeliastraat 10,6832 AV Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42542998-lobeliastraat-10/?navigateSource=resultlist,20220129_103327,"€ 249,000 kosten koper","€ 2,895    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 194.66 per month,Apartment with shared street entrance (apartment),Resale property,2008,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area86 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space5 m²,86 m²,1 m²,6 m²,5 m²,291 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district,Balcony present,Detached brick storage,Double glazing and insulated walls,Public parking,Yes,Yes,Yes (€ 194.66 per month),Yes,Yes,Yes,no
