header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Side garden,Garden location,Type of parking facilities,error
Sint Sebastiaanstraat 32,5081 ZG Hilvarenbeek        ,https://www.funda.nl/en/koop/hilvarenbeek/huis-42654182-sint-sebastiaanstraat-32/?navigateSource=resultlist,20220127_230031,"€ 479,000 kosten koper","€ 2,575    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1961,Renovation project,Combination roof covered with asphalt roofing and roof tiles,Living area186 m²Other space inside the building2 m²Exterior space attached to the building18 m²,186 m²,2 m²,18 m²,372 m²,695 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,Optical fibre and TV via cable,C        What does this mean?,"Roof insulation, partly double glazed and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit Excellent HRC 30 (gas-fired combination boiler from 2003, in ownership)",372 m²,Full ownership,Side garden,"167 m² (18 meter deep and 9,25 meter broad)",Located at the south,Parking on private property and public parking,no
