header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
van Beijerenstraat 26,1623 JE Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-42688196-van-beijerenstraat-26/?navigateSource=resultlist,20220129_173003,"€ 345,000 kosten koper","€ 4,207    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1960,Combination roof covered with asphalt roofing and roof tiles,Living area82 m²Other space inside the building10 m²Exterior space attached to the building15 m²External storage space5 m²,82 m²,10 m²,15 m²,5 m²,112 m²,300 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories and a attic,Skylight and TV via cable,D        What does this mean?,Double glazing,CH boiler and electric heating,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",112 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,35 m² (7 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Attached brick storage,Electricity,Paid parking and resident's parking permits,no
