header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Esdoornstraat 57,3551 AH Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42688309-esdoornstraat-57/?navigateSource=resultlist,20220131_162626,"€ 550,000 kosten koper","€ 5,500    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1913,Combination roof covered with asphalt roofing and roof tiles,Living area100 m²,100 m²,74 m²,358 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Mechanical ventilation, TV via cable and solar panels",C        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Vaillant EcoTEC Plus (gas-fired combination boiler from 2019, in ownership)",74 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,Resident's parking permits,no
