header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ir. Op den Kampstraat 20,6441 AS Brunssum        ,https://www.funda.nl/en/koop/brunssum/appartement-42517673-ir-op-den-kampstraat-20/?navigateSource=resultlist,20220129_074705,"€ 295,000 kosten koper","€ 2,783    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,€ 127.00 per month,Galleried apartment (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area106 m²Other space inside the building21 m²Exterior space attached to the building19 m²,106 m²,21 m²,19 m²,300 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,5 stories,2nd floor,Outdoor awning,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",Full ownership,Full ownership,Full ownership,"Alongside park, in center and unobstructed surrounding view",Balcony present,Built-in,Built-in,1 car,Yes,Yes,Yes (€ 127.00 per month),Yes,Yes,Yes,no
