header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schierstins 37,1082 TC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544832-schierstins-37/?navigateSource=resultlist,20220130_201246,"€ 400,000 kosten koper","€ 5,970    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 113.00 per month,Upstairs apartment,Resale property,1963,Flat roof covered with asphalt roofing,Living area67 m²Other space inside the building1 m²Exterior space attached to the building5 m²External storage space5 m²,67 m²,1 m²,5 m²,5 m²,218 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation and TV via cable,D            1.80What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  15-10-2036),"€ 123,85 per year with option to purchase",In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 113.00 per month),Yes,Yes,Yes,no
