header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hilligaertstraat 32 B,1072 KA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42537143-van-hilligaertstraat-32-b/?navigateSource=resultlist,20220127_212823,"€ 475,000 kosten koper","€ 8,190    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 126.91 per month,Upstairs apartment (apartment),Resale property,1922,Living area58 m²Exterior space attached to the building4 m²External storage space5 m²,58 m²,4 m²,5 m²,182 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)",Municipal long-term lease (end date of long-term lease:  30-09-2054),Paid until 30-09-2054,In residential district,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 126.91 per month),Yes,Yes,Yes,no
