header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Malta 30,2721 HL Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42583031-malta-30/?navigateSource=resultlist,20220130_140153,"€ 650,000 kosten koper","€ 3,846    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, double house",Resale property,2008,Gable roof covered with roof tiles,Politiekeurmerk,Living area169 m²External storage space18 m²,169 m²,18 m²,242 m²,560 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories,"Skylight, optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2008, in ownership)",242 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","87 m² (10,5 meter deep and 9,5 meter broad)",Located at the southeast,Detached brick garage,1 car,Electricity,Public parking,no
