header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van der Parrastraat 38,2595 RB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42532598-van-der-parrastraat-38/?navigateSource=resultlist,20220131_233006,"€ 395,000 kosten koper","€ 4,031    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,1926,Flat roof covered with asphalt roofing,Living area98 m²External storage space6 m²,98 m²,6 m²,407 m³,4 rooms (2 bedrooms),1 bathroom,"Hipbath, shower and toilet",3 stories,Ground floor,"Passive ventilation system, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta CW4 (gas-fired combination boiler from 2016, in ownership)",Full ownership,Back garden,"52 m² (8,1 meter deep and 6,43 meter broad)",Located at the northwest,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
