header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schlegelstraat 30,2522 PM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88022212-schlegelstraat-30/?navigateSource=resultlist,20220131_233932,"€ 270,000 kosten koper","€ 3,803    The asking price per m² (€ 270,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1923,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building1 m²External storage space12 m²,71 m²,1 m²,12 m²,252 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Passive ventilation system and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"2017, in ownership",Full ownership,Alongside a quiet road,Back garden and front garden,"40 m² (5,5 meter deep and 7,25 meter broad)",Located at the southeast,Built-in,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
