header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Saterstoelenweg 21,5646 AP Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/bouwgrond-42545440-saterstoelenweg-21/?navigateSource=resultlist,20220201_004627,"€ 335,000 vrij op naam",8 weeks,Under offer,Available in consultation,Building plot,460 m²,460 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",no
