header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Silodam 213,1013 AS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-40081396-silodam-213/?navigateSource=resultlist,20220130_201552,"€ 24,000 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease (end date of long-term lease:  15-03-2048),no
