header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Mandenmakerstraat 159,3841 VE Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42667084-mandenmakerstraat-159/?navigateSource=resultlist,20220130_141413,"€ 395,000 kosten koper","€ 3,624    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1984,Living area109 m²Other space inside the building21 m²Exterior space attached to the building9 m²,109 m²,21 m²,9 m²,262 m²,468 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Combination boiler from 1990, in ownership",262 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,63 m² (7 meter deep and 9 meter broad),Located at the west accessible via the rear,Attached brick garage,1 car,Parking on private property,no
