header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Leidsevaart 488,2014 HR Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42544874-leidsevaart-488/?navigateSource=resultlist,20220127_235601,"€ 650,000 kosten koper","€ 4,710    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1923,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Bouwkundige keuring,Living area138 m²Other space inside the building8 m²Exterior space attached to the building2 m²External storage space17 m²,138 m²,8 m²,2 m²,17 m²,180 m²,497 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2021, in ownership)",180 m²,Full ownership,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"88 m² (14,85 meter deep and 5,95 meter broad)",Located at the west accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
