header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hastelweg 44,5616 HM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42687374-hastelweg-44/?navigateSource=resultlist,20220201_011958,"€ 450,000 kosten koper","€ 4,455    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1915,Listed building (national monument),Gable roof covered with roof tiles,Living area101 m²Other space inside the building18 m²External storage space9 m²,101 m²,18 m²,9 m²,225 m²,413 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Optical fibre and TV via cable,E        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",225 m²,Full ownership,In center and in residential district,Back garden,"163 m² (23,25 meter deep and 7 meter broad)",Located at the northwest,Detached wooden storage,Public parking,no
