header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Diepenbrockstraat 48,2394 GW Hazerswoude-Rijndijk        ,https://www.funda.nl/en/koop/hazerswoude-rijndijk/huis-42536743-diepenbrockstraat-48/?navigateSource=resultlist,20220127_220418,"€ 279,500 kosten koper","€ 3,882    The asking price per m² (€ 279,500) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on 9/1/2022,"Single-family home, corner house",Resale property,2006,Partly furnished with carpets and curtains,Living area72 m²External storage space4 m²,72 m²,4 m²,80 m²,310 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Mechanical ventilation,A        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2006, in ownership)",80 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"33 m² (6,5 meter deep and 5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking,no
