header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Duke Ellingtonstraat 72 PP,1066 GG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42688760-duke-ellingtonstraat-72-pp/?navigateSource=resultlist,20220130_205234,"€ 19,000 kosten koper",€ 18 per month,"January 21, 2022",Available,Available immediately,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2040),Paid until 31-08-2040,no
