header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oranjelaan 35 a,5741 HD Beek en Donk        ,https://www.funda.nl/en/koop/beek-en-donk/huis-88012489-oranjelaan-35-a/?navigateSource=resultlist,20220127_225555,"€ 649,000 kosten koper","€ 3,166    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (205 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1977,Living area205 m²Other space inside the building39 m²External storage space18 m²,205 m²,39 m²,18 m²,"1,150 m²",810 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",C        What does this mean?,Partly double glazed and floor insulation,CH boiler and fireplace,CH boiler,Atag Blauwe Engel (2004),1.150 m²,Full ownership,"Back garden, front garden and side garden",Balcony present,Detached wooden storage,Electricity,Attached brick garage and built-in,1 car,Electricity,"Parking on gated property, parking on private property and public parking",no
