header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bouvigne 51,5653 LG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42660980-bouvigne-51/?navigateSource=resultlist,20220201_012747,"€ 450,000 kosten koper","€ 3,516    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building2 m²External storage space20 m²,128 m²,2 m²,20 m²,228 m²,425 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Combi (gas-fired combination boiler from 2016, in ownership)",228 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"133 m² (20,5 meter deep and 6,5 meter broad)",Located at the northwest accessible via the rear,Detached brick garage,1 car,"Electrical door, loft and electricity",Public parking,no
