header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Surinamestraat 10,7009 GD Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-88900883-surinamestraat-10/?navigateSource=resultlist,20220129_010413,"€ 275,000 kosten koper","€ 2,022    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1962,Gable roof covered with roof tiles,Living area136 m²Other space inside the building18 m²Exterior space attached to the building3 m²External storage space24 m²,136 m²,18 m²,3 m²,24 m²,305 m²,529 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Air conditioning, skylight, rolldown shutters and TV via cable",F        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",305 m²,Full ownership,Alongside a quiet road,Back garden,54 m² (9 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Balcony present,Attached brick garage,1 car,Public parking,no
