header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Céramiquelaan 391,1031 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671274-ceramiquelaan-391/?navigateSource=resultlist,20220128_141906,"€ 750,000 kosten koper","€ 7,576    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 112.50 per month,Mezzanine (apartment),Resale property,After 2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building26 m²External storage space5 m²,99 m²,26 m²,5 m²,322 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Balanced ventilation system, optical fibre, elevator and sliding door",A+        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",Municipal long-term lease,Paid until 15-08-2069,Municipal long-term lease,Paid until 15-08-2069,In residential district,Balcony present,Built-in,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Yes,Yes,Yes (€ 112.50 per month),No,No,Yes,no
