header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spaarndammerstraat 476,1013 SZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685928-spaarndammerstraat-476/?navigateSource=resultlist,20220130_211817,"€ 500,000 kosten koper","€ 5,000    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 223.04 per month,Upstairs apartment (double upstairs apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building5 m²External storage space5 m²,100 m²,5 m²,5 m²,320 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories,4th floor,Mechanical ventilation and passive ventilation system,B        What does this mean?,Double glazing,CH boiler,CH boiler,"HR Intergas (gas-fired combination boiler from 2005, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 30-11-2029,"Alongside busy road, in residential district and unobstructed surrounding view",Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 223.04 per month),Yes,Yes,Yes,no
