header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,error
Prins Bernhardlaan 28,7622 BG Borne        ,https://www.funda.nl/en/koop/borne/huis-42688074-prins-bernhardlaan-28/?navigateSource=resultlist,20220127_224002,"€ 750,000 kosten koper","€ 4,545    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1940,Partly furnished with carpets and curtains,Gable roof,Living area165 m²Exterior space attached to the building14 m²External storage space36 m²,165 m²,14 m²,36 m²,785 m²,570 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, passive ventilation system, flue and sliding door",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,Nefit (gas-fired combination boiler),785 m²,Full ownership,"Alongside park, sheltered location, in center, in residential district and unobstructed surrounding view","Back garden, front garden, side garden and sun terrace",400 m² (25 meter deep and 16 meter broad),Located at the northeast accessible via the rear,Roof terrace present and balcony present,Detached brick storage,"Loft, electricity and running water",Parking place and detached brick garage,1 car,"Loft, electricity and running water",no
