header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Duinweg 35 -13,2585 JV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41341571-duinweg-35-13/?navigateSource=resultlist,20220131_202828,"€ 1,515,000 vrij op naam","€ 8,189    The asking price per m² (€ 1,515,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available immediately,Upstairs apartment (apartment),New property,2022,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Combination roof,Living area185 m²Exterior space attached to the building21 m²External storage space7 m²,185 m²,21 m²,7 m²,622 m³,4 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,4th floor,Not available,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",1 car,Electrical door,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
