header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Peperstraat 21,5341 CZ Oss        ,https://www.funda.nl/en/koop/oss/huis-88895742-peperstraat-21/?navigateSource=resultlist,20220129_081804,"€ 1,600,000 kosten koper","€ 3,404    The asking price per m² (€ 1,600,000) is calculated by dividing the asking price of the home by the living area (470 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Villa, semi-detached residential property",Resale property,1800,Listed building (national monument) and monumental building,Gable roof covered with roof tiles,Living area470 m²Other space inside the building108 m²Exterior space attached to the building41 m²,470 m²,108 m²,41 m²,937 m²,"2,050 m³",10 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Sauna, bath and 3 showers","2 stories, a/an attic and a basement","Rolldown shutters, sauna and solar panels",Not required,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit 9000i (gas-fired combination boiler from 2019, in ownership)",937 m²,Full ownership,In center,Back garden and front garden,"600 m² (29 meter deep and 20,7 meter broad)",Located at the north accessible via the rear,Built-in,"Electricity, heating and running water",Built-in,2 cars,Electrical door and electricity,Parking on gated property and resident's parking permits,no
