header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerplein 99,1055 AD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42567805-bos-en-lommerplein-99/?navigateSource=resultlist,20220130_192924,"€ 535,000 kosten koper","€ 5,573    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 97.80 per month,Maisonnette,Resale property,2009,Flat roof,Living area96 m²Exterior space attached to the building7 m²External storage space3 m²,96 m²,7 m²,3 m²,308 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,3rd floor,Elevator and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2009, in ownership)",See deed,See deed,"Alongside park, in center and unobstructed surrounding view",Balcony present,Underground parking,"Parking on gated property, parking on private property and parking garage",Yes,Yes,Yes (€ 97.80 per month),Yes,Yes,Yes,no
