header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Blauwvoetstraat 2 II,1061 BT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683601-blauwvoetstraat-2-ii/?navigateSource=resultlist,20220130_152933,"€ 375,000 kosten koper","€ 7,075    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 76.53 per month,Upstairs apartment (apartment),Resale property,1952,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building6 m²External storage space4 m²,53 m²,6 m²,4 m²,186 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,C            1.12What does this mean?,Double glazing,CH boiler,CH boiler,2017,Municipal ownership encumbered with long-term leaset,Paid until 31-07-2066,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 76.53 per month),Yes,Yes,Yes,no
