header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Jan Gelinde van Blomstraat 34,9203 RV Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42650338-jan-gelinde-van-blomstraat-34/?navigateSource=resultlist,20220129_155532,"€ 450,000 kosten koper","€ 3,103    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1939,Gable roof covered with roof tiles,Living area145 m²Other space inside the building28 m²External storage space8 m²,145 m²,28 m²,8 m²,400 m²,605 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2020, in ownership)",400 m²,Full ownership,Alongside a quiet road and in center,"Back garden, front garden and side garden","1.093 m² (95 meter deep and 11,5 meter broad)",Located at the west,Attached wooden storage,Attached brick garage,1 car,Parking on private property,no
