header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 231,5223 ML Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42536432-bordeslaan-231/?navigateSource=resultlist,20220201_112827,"€ 579,500 kosten koper","€ 4,390    The asking price per m² (€ 579,500) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 270.00 per month,Galleried apartment (apartment),Resale property,2003,Living area132 m²Exterior space attached to the building10 m²External storage space13 m²,132 m²,10 m²,13 m²,413 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,"Elevator, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating,District heating,Full ownership,Full ownership,In residential district,Balcony present,Built-in,Electricity,Parking garage,Yes,Yes,Yes (€ 270.00 per month),Yes,Yes,Yes,no
