header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Nicolaas Japiksestraat 121,1065 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42526900-nicolaas-japiksestraat-121/?navigateSource=resultlist,20220130_195054,"€ 499,000 kosten koper","€ 5,670    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1956,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building2 m²,88 m²,2 m²,79 m²,303 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Sliding door,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",79 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"26 m² (5 meter deep and 5,2 meter broad)",Located at the south,Balcony present,Built-in,Paid parking and resident's parking permits,no
