header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bestevâerstraat 183 1,1055 TL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42531605-bestevaerstraat-183-1/?navigateSource=resultlist,20220130_232534,"€ 375,000 kosten koper","€ 7,653    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 53 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1923,Flat roof,Living area49 m²Exterior space attached to the building5 m²,49 m²,5 m²,166 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2007, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-05-2059),€ 657 per year with option to purchase,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
