header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Falstaffhof 15,3816 SX Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42676674-falstaffhof-15/?navigateSource=resultlist,20220129_020948,"€ 489,000 kosten koper","€ 3,596    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1994,Shed roof covered with asphalt roofing,Living area136 m²Other space inside the building8 m²Exterior space attached to the building44 m²,136 m²,8 m²,44 m²,99 m²,480 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,4 stories,Optical fibre and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 1994, in ownership",99 m²,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Sun terrace,"19 m² (4 meter deep and 4,75 meter broad)",Located at the southwest,Roof terrace present and balcony present,Built-in,Electricity,Parking place,Parking on private property and public parking,no
