header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stuyvesantstraat 71,2593 GB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42688949-stuyvesantstraat-71/?navigateSource=resultlist,20220131_231347,"€ 359,000 kosten koper","€ 4,603    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Under offer,Available in consultation,€ 80.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1923,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building5 m²,78 m²,5 m²,259 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Air conditioning, skylight and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
