header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Exportstraat 25,5831 AJ Boxmeer        ,https://www.funda.nl/en/koop/boxmeer/huis-42654303-exportstraat-25/?navigateSource=resultlist,20220127_202039,"€ 200,000 kosten koper","€ 2,041    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1921,Renovation project,Gable roof covered with roof tiles,Living area98 m²External storage space27 m²,98 m²,27 m²,242 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,TV via cable,E        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",242 m²,Full ownership,Alongside a quiet road,Back garden,75 m² (5 meter deep and 15 meter broad),Located at the west accessible via the rear,Detached brick garage,2 cars,Electricity,Parking on private property,no
