header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Type of garage,Type of parking facilities,error
Wageningseberg 9,3825 GR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42687433-wageningseberg-9/?navigateSource=resultlist,20220129_045641,"€ 539,000 kosten koper","€ 3,963    The asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2007,Gable roof covered with roof tiles,Living area136 m²Other space inside the building3 m²External storage space9 m²,136 m²,3 m²,9 m²,162 m²,525 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",162 m²,Full ownership,Alongside a quiet road and in residential district,Front garden,"83 m² (15 meter deep and 5,5 meter broad)",Located at the west,Parking place,Parking on private property and public parking,no
