header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Broedershof 46,5462 EG Veghel        ,https://www.funda.nl/en/koop/veghel/huis-42532811-broedershof-46/?navigateSource=resultlist,20220129_023146,"€ 389,000 kosten koper","€ 2,628    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1998,Gable roof covered with roof tiles,Living area148 m²Exterior space attached to the building22 m²External storage space9 m²,148 m²,22 m²,9 m²,212 m²,539 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2016, in ownership)",212 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"93 m² (13 meter deep and 7,15 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Carport,Parking on private property and public parking,no
