header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Jodenkerkstraat 3,4101 CW Culemborg        ,https://www.funda.nl/en/koop/culemborg/huis-88016701-jodenkerkstraat-3/?navigateSource=resultlist,20220128_080942,"€ 395,000 kosten koper","€ 4,031    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available on 10/14/2022,"Single-family home, semi-detached residential property",Resale property,1906,Protected townscape or village view (permit needed for alterations),Mansard roof covered with roof tiles,Living area98 m²Other space inside the building37 m²,98 m²,37 m²,148 m²,371 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",3 stories,"Air conditioning, skylight, sauna and TV via cable",G        What does this mean?,"Roof insulation, mostly double glazed and energy efficient window",CH boiler and gas heater,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",148 m²,Full ownership,In center,Back garden,42 m² (6 meter deep and 7 meter broad),Located at the northwest,Attached brick garage,1 car,Electrical door and electricity,"Paid parking, parking on private property and resident's parking permits",no
