header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Stoombootweg 78,1035 TX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42585141-stoombootweg-78/?navigateSource=resultlist,20220130_202042,"€ 850,000 kosten koper","€ 5,822    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1906-1930,Living area146 m²Other space inside the building29 m²,146 m²,29 m²,281 m²,550 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,"Alarm installation, flue and solar panels",E        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Ecomline (gas-fired combination boiler from 2006, in ownership)",281 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","45 m² (4,5 meter deep and 10 meter broad)",Located at the southwest accessible via the rear,Built-in,Built-in,1 car,Electricity and heating,Double glazing,Parking on private property and public parking,no
