header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bosvoordelaan 21,5628 VN Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42676558-bosvoordelaan-21/?navigateSource=resultlist,20220201_003812,"€ 700,000 kosten koper","€ 3,627    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Bungalow, detached residential property",Resale property,2000,Flat roof covered with asphalt roofing,Living area193 m²Other space inside the building33 m²Exterior space attached to the building21 m²External storage space11 m²,193 m²,33 m²,21 m²,11 m²,556 m²,818 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,Shower and 3 toilets,1 story,"Air conditioning, outdoor awning, optical fibre and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater and partial floor heating",CH boiler,"Nefit Ecomline HR (gas-fired combination boiler from 2007, in ownership)",556 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"155 m² (8,63 meter deep and 18 meter broad)",Located at the southwest accessible via the rear,Built-in,1 car,Electrical door and electricity,Parking on private property and public parking,no
