header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Jan van der Heijdenstraat 103 A-3,1072 TN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696591-eerste-jan-van-der-heijdenstraat-103-a-3/?navigateSource=resultlist,20220130_194503,"€ 400,000 kosten koper","€ 7,843    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 122 per month,"January 29, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1897,Living area51 m²Other space inside the building1 m²Exterior space attached to the building8 m²,51 m²,1 m²,8 m²,169 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Ground floor,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit (gas-fired from 2012, in ownership)",Full ownership,In center,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
