header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation,Type of garage,Capacity,Facilities.1,Insulation.1,error
Van Ostadestraat 8,6165 XL Geleen        ,https://www.funda.nl/en/koop/geleen/huis-42655121-van-ostadestraat-8/?navigateSource=resultlist,20220127_234329,"€ 250,000 kosten koper","€ 2,841    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 275,000 kosten koper",6 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1960,Gable roof covered with roof tiles,Living area88 m²Other space inside the building24 m²External storage space29 m²,88 m²,24 m²,29 m²,248 m²,414 m³,5 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an attic and a basement",F        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler, to rent)",248 m²,Full ownership,In residential district,Back garden and front garden,88 m² (11 meter deep and 8 meter broad),Located at the west accessible via the rear,Detached brick storage,Electricity,No cavity wall,Detached brick garage,1 car,Electricity,No cavity wall,no
