header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sportlaan 1194,2566 NM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42662864-sportlaan-1194/?navigateSource=resultlist,20220131_202051,"€ 395,000 kosten koper","€ 4,593    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available immediately,€ 205.36 per month,Apartment with shared street entrance (apartment),Resale property,1945-1959,Protected townscape or village view (permit needed for alterations),Flat roof,Energie Prestatie Advies,Living area86 m²Exterior space attached to the building5 m²External storage space5 m²,86 m²,5 m²,5 m²,283 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Elevator,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Ownership encumbered with long-term leaset,In residential district and unobstructed surrounding view,Sun terrace,"5 m² (1,35 meter deep and 3,4 meter broad)",Located at the southeast,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 205.36 per month),Yes,Yes,Yes,no
