header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Hondelink 45,7482 KJ Haaksbergen        ,https://www.funda.nl/en/koop/haaksbergen/huis-42672416-hondelink-45/?navigateSource=resultlist,20220129_101759,"€ 359,000 kosten koper","€ 2,992    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1987,Gable roof covered with roof tiles,Living area120 m²Other space inside the building27 m²Exterior space attached to the building16 m²,120 m²,27 m²,16 m²,359 m²,495 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2019, in ownership)",359 m²,Full ownership,In residential district,Back garden and front garden,210 m² (14 meter deep and 15 meter broad),Located at the southeast,Attached brick garage,1 car,Parking on private property and public parking,no
