header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Poot 454 a,2566 DP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42543549-laan-van-poot-454-a/?navigateSource=resultlist,20220131_195633,"€ 250,000 kosten koper","€ 4,386    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available immediately,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1950,Pyramid hip roof covered with roof tiles,Living area57 m²Other space inside the building9 m²Exterior space attached to the building13 m²,57 m²,9 m²,13 m²,235 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,Passive ventilation system,G        What does this mean?,Mostly double glazed,Municipal long-term lease,"€ 235,95 per year","On the edge of a forest, alongside a quiet road, sheltered location and in residential district",Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),No,No,No,no
