header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Iependaal 47 b,3075 WE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88014049-iependaal-47-b/?navigateSource=resultlist,20220126_011056,"€ 400,000 kosten koper","€ 3,509    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1991-2000,Shed roof covered with roof tiles,Living area114 m²Other space inside the building5 m²Exterior space attached to the building13 m²External storage space9 m²,114 m²,5 m²,13 m²,9 m²,138 m²,399 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,3 stories,Mechanical ventilation and rolldown shutters,C        What does this mean?,CH boiler,2010,138 m²,Ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2042),Alongside a quiet road and in residential district,Back garden and front garden,70 m² (14 meter deep and 5 meter broad),Located at the southwest,Attached brick storage,Electricity,Public parking,no
