header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
De Kwikstaart 26,7905 AR Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42449890-de-kwikstaart-26/?navigateSource=resultlist,20220130_133157,"€ 385,000 kosten koper","€ 2,790    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1998,Flat roof covered with asphalt roofing,Living area138 m²Other space inside the building19 m²Exterior space attached to the building45 m²External storage space25 m²,138 m²,19 m²,45 m²,25 m²,306 m²,527 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters, TV via cable and solar panels",A+++        What does this mean?,Energy efficient window and completely insulated,Heat pump,Electrical boiler,306 m²,Full ownership,"Back garden, front garden and side garden",140 m² (14 meter deep and 10 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Attached brick garage,1 car,Electricity,Roof insulation and insulated walls,Parking on private property,no
