header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kasteel Bleienbeekstraat 29 A,6222 XJ Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-88037624-kasteel-bleienbeekstraat-29-a/?navigateSource=resultlist,20220129_154047,"€ 219,000 kosten koper","€ 3,221    The asking price per m² (€ 219,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1965,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area68 m²Exterior space attached to the building4 m²External storage space7 m²,68 m²,4 m²,7 m²,214 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,"Air conditioning, mechanical ventilation and TV via cable",D        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,In residential district,Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
