header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bosuillaan 115,3722 XH Bilthoven        ,https://www.funda.nl/en/koop/bilthoven/appartement-42650048-bosuillaan-115/?navigateSource=resultlist,20220128_152352,"€ 465,000 kosten koper","€ 4,794    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available immediately,€ 585.00 per month,Apartment with shared street entrance,Resale property,1975,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building43 m²External storage space7 m²,97 m²,43 m²,7 m²,297 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,Outdoor awning and elevator,F            2.66What does this mean?,Double glazing and floor insulation,Communal central heating,Electrical boiler (rental),Full ownership,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Built-in,Not yet present but possible,Parking on private property and public parking,Yes,Yes,Yes (€ 585.00 per month),Yes,Yes,Yes,no
