header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johan Willem Frisostraat 187,2713 CD Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42650044-johan-willem-frisostraat-187/?navigateSource=resultlist,20220128_152404,"€ 200,000 kosten koper","€ 3,175    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 245.13 per month,Apartment with shared street entrance (apartment),Resale property,1973,Flat roof covered with asphalt roofing,Living area63 m²Exterior space attached to the building8 m²External storage space7 m²,63 m²,8 m²,7 m²,175 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,11th floor,G        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 245.13 per month),Yes,Yes,Yes,no
