header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Muntstraat 92,2165 VK Lisserbroek        ,https://www.funda.nl/en/koop/lisserbroek/huis-88999925-muntstraat-92/?navigateSource=resultlist,20220128_140438,"€ 425,000 kosten koper","€ 3,484    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1984,Gable roof covered with roof tiles,Living area122 m²External storage space14 m²,122 m²,14 m²,171 m²,440 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation and solar panels",C            1.59What does this mean?,Double glazing and completely insulated,"CH boiler, hot air heating and partial floor heating",CH boiler,"Intergas Kompact HR (gas-fired combination boiler from 2010, in ownership)",171 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"43 m² (7,85 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
